linkid,click_sum,pageview_sum,click_rate
538c83e0-6823-4985-8a49-4e12283d9188,2,4,0.5
53992076-fdd2-4253-8d72-9670814f4db5,10,25,0.4
53c0310c-5600-55cd-a73f-687dbd54c907,1,2,0.5
53d11ac7-c758-5d56-bc7a-e9175a930463,2,4,0.5
53da9d1d-7fa4-489e-a94a-e370beebdd7f,555,1222,0.45417348608837971
53e9b714-c5ce-58c6-8ed5-989eee8a9d3a,1,1,1.0
53ed0c47-2dee-5446-a4cf-feaeeafa04e3,1,3,0.33333333333333331
53f43f18-246a-5597-a935-00c6cb093db0,1,1,1.0
5432b590-b88c-5ad8-9659-0635a2f6de6c,1,1,1.0
5470dfdf-4a99-5eb3-92e9-e82e2888565a,1,2,0.5
54744c7e-ea2a-5376-876a-439d24775153,2,1,2.0
5503691c-6a30-5b19-b499-425f28351583,2,5,0.4
553062bd-c0df-4d3b-98a7-6ca84d6aa336,2,5,0.4
55316c0f-0825-5658-a11a-7245777ded00,1,1,1.0
553e5c60-f2f6-5897-8125-071cb10916ba,1,1,1.0
554ed1ee-f51c-5f9d-a28e-b24b49d59c85,1,1,1.0
556da393-835a-5fc9-a812-85040bda0fc9,1,1,1.0
559a4211-d8bb-5187-9734-fcf6f58cb5e4,1,1,1.0
55a3acd4-a6b2-5dca-a000-e441519ad84b,1,1,1.0
55b65f67-3b60-4f8f-b14b-65a4ffaa729e,25,86,0.29069767441860467
55ba8b78-5dde-56a3-9257-4045ed121990,1,1,1.0
55e5b7cc-3375-5da2-9782-e0875f140ee8,1,1,1.0
55ee40f5-673b-5b85-893b-dccc6672adc0,4,5,0.8
55f7c3ad-f1ff-56c2-87cc-9de29a1ad82e,1,2,0.5
561bff5d-03fd-45c2-87e0-0d9593182b57,402,806,0.4987593052109181
566ce820-a0d5-5ca5-8ad1-15ba53126e95,1,1,1.0
566d5e03-49ee-53b1-adb2-2cbbeac78024,1,1,1.0
567811a1-8c40-5512-9a02-1cc100b5a1b7,1,1,1.0
5690c70d-ba88-5f50-af40-c9e8caf3ceba,2,2,1.0
56ab740d-3ee1-5637-bd7b-654f9395de34,3,5,0.6
56c41353-cb23-5059-9c05-6586b802ca6c,4,7,0.5714285714285714
56d83147-8306-50be-b48c-cdb925d1d50e,1,1,1.0
56e8bca9-38ed-5bb9-bd0f-b37224665997,1,1,1.0
576b885f-0ba0-5254-a518-4f5246a59c4a,2,2,1.0
578d7caa-a8db-5afb-a29f-a5b6ed79b657,1,1,1.0
57ab1f56-8224-59cd-8b21-e0070efdbb35,1,2,0.5
57c7222e-ec94-5b98-ac2a-2ba727da6dae,1,1,1.0
57d2ac39-9a54-4674-b273-6ad9cdbb135d,112,251,0.44621513944223107
580817fb-96bd-4418-9d61-6adcbf483186,122,428,0.28504672897196259
5821fd15-f95f-43f6-b43b-2fb13c3caacf,186,436,0.42660550458715596
58254b76-0cb2-5c13-a96c-8e7134182845,1,1,1.0
58311c8d-46fb-550c-8c56-62535d3a0cc0,1,1,1.0
58802900-e783-45d7-be07-271d83efd3f8,187,539,0.34693877551020408
5883ef35-41d0-5863-ab9a-c0f664ca91c1,1,1,1.0
58b330fb-71e9-5c1a-9b02-cbff56ecc12a,1,2,0.5
58dd76fd-2f2c-5d30-972a-2fdae84bfe3a,2,1,2.0
58ed5f18-6016-5075-9a74-074ed290a344,1,1,1.0
58ef51ca-f64c-539f-910b-c4348f9dfaa6,1,1,1.0
58fa55e4-bee0-5500-ba9d-11a2145aad09,1,1,1.0
5931fa07-f3d4-58b9-acd0-caa92f826160,1,1,1.0
5945cbf4-eff0-521b-ae36-28a7afd730cf,1,1,1.0
59515f81-b5f4-40a8-8af9-f871002cd759,171,313,0.54632587859424919
59547458-b707-4cb5-9a28-4ec0d49ce6f5,10,24,0.41666666666666669
5a5e88cd-fae9-4383-8b78-bf7f4e4f5fbd,1,8,0.125
5a5fbc4a-f4ec-5b93-972b-a65395165fd4,1,1,1.0
5a60382d-a7f8-5372-89f8-7e58d2a8808e,1,1,1.0
5a6cee90-3293-5913-87ac-fe61a7877c9b,1,1,1.0
5ae6e87d-edec-57d7-a952-aef0ac861029,2,5,0.4
5b08a91a-86f9-5d20-962f-11cb212c506e,1,1,1.0
5b20eaed-d54e-453c-9081-1f6cc69b7de2,2,5,0.4
5b28f345-45fa-59ff-8ab4-cf3faab445df,1,1,1.0
5b69ba6b-94ff-56cd-bf4d-2dae80caf2d2,1,2,0.5
5b7fe154-4e9b-5536-98a4-a6439561efac,1,1,1.0
5b80ee45-d34a-44be-a2cc-e0f6fd755a4e,1,3,0.33333333333333331
5b87da43-8957-57e9-a4ff-6c25d451f585,2,2,1.0
5bb4563a-92f0-57ef-9dee-9f084fe6ba76,1,1,1.0
5bbae6bc-04ad-5eb2-b00d-9c02ac40d356,1,1,1.0
5bd45bc7-907a-5355-9b8b-eae9a964d7e3,1,1,1.0
5bf02874-e522-44e2-9013-edb794731c56,197,485,0.40618556701030928
5c01afbb-b3f3-5464-a557-4febcf05a8c6,1,2,0.5
5c34313e-b9d0-552b-a784-43bd6f8bb31b,1,1,1.0
5c4305a8-ce74-5938-aefa-04360a52f6ee,1,2,0.5
5c4ed5e7-a151-5861-a0d8-1e7aa690f61a,1,1,1.0
5c53a89a-1d15-4ecf-ba7e-8b1ef4e99ec7,6,24,0.25
5c6da5af-1e82-5431-b434-74a636dec365,4,6,0.66666666666666663
5c81747c-6fa9-5fd4-bd45-a05b9aa0274b,1,1,1.0
5c82c867-5804-4dd4-932e-862f1740ebec,1,3,0.33333333333333331
5c85c1ba-3a4f-401b-9fd7-a7f4f7a53e71,1,3,0.33333333333333331
5cbe2213-2208-560a-adb0-6f6426ece37a,2,2,1.0
5d0397fb-7164-5346-92ec-0d6f2c0808a5,2,4,0.5
5d1efb00-a2af-45ce-89ab-fdbaf932c71a,44,95,0.4631578947368421
5d501227-1a9e-4830-ad81-e115d3879548,184,443,0.41534988713318283
5d62e81e-94d9-5f84-8c06-415a742b9970,1,1,1.0
5da8d690-a05f-5c03-ae2a-133b0a62bd14,1,1,1.0
5dacbf0e-f422-4a48-b432-d8d7ad5c60c4,79,185,0.42702702702702705
5df02edc-daea-47f0-ac73-0ca9441dfae9,355,1028,0.34533073929961089
5dfdea08-eecf-4591-b066-b4f3b7f269d7,114,262,0.4351145038167939
5e203fb8-843f-4826-96b7-53a760438fa3,4,26,0.15384615384615385
5e441d60-d505-52fa-87c3-82122778f385,1,2,0.5
5e6c612c-0672-4b78-8a3a-11c1e2dcaf43,2,1,2.0
5e7bbced-c273-5333-b553-44e53b9beacf,1,1,1.0
5e7c142f-da11-5bbd-8bc8-a6193581571f,1,2,0.5
5eae439a-effa-59dc-8fd6-06d4e8a0b049,1,1,1.0
5eb160ce-3bda-51d8-9d18-dad7517ae624,1,1,1.0
5ecef19b-73c6-55f1-865e-95cb79f9eb15,1,1,1.0
5edc3dcc-2f0e-5f7c-b7e2-4b72e1508694,1,2,0.5
5eef57c7-3205-5707-8125-a389910d0a52,2,4,0.5
5f39a890-c50e-5004-a1d4-91bcf46b7042,1,1,1.0
5f3bde6e-ee8a-545c-919d-cf2b5079d5d4,1,1,1.0
5f5137b8-3b7d-465c-abc4-7d9ef76da11a,5,24,0.20833333333333334
5f56f4cc-a252-5f31-80b8-749d2f740714,1,1,1.0
5f7257e8-8fc1-5863-853f-a78017185970,1,1,1.0
5f787049-0edf-5088-8f87-111969e192b3,4,6,0.66666666666666663
5f86ad60-5c3a-5996-8c4b-b32ccba46e6f,1,1,1.0
5fc3a7c8-8ea7-5bcc-bb33-79c020f14fea,1,1,1.0
5fd71447-bb3f-455e-bd0b-bb26935c3794,1,1,1.0
5ffec53c-25da-436e-a84e-5695deee5e0e,323,889,0.36332958380202474
600fb29e-e704-5c97-9c97-2774985cc4d5,2,2,1.0
60214b6b-e809-506c-a161-4151ffaa5e2b,1,2,0.5
60236951-8ca2-5ff7-9442-ffaf07dff11d,1,1,1.0
602a5d16-3b3c-57f9-a0e2-fa41a5af6a69,2,3,0.66666666666666663
6041386d-5db2-5956-9de6-c5900deaab07,1,1,1.0
60acf581-86fa-5e3a-ab62-b75cf8275f36,1,1,1.0
60bf6343-9523-532c-81e9-64f8e0571084,1,1,1.0
60f3e4e5-5636-5442-b73a-fdb0b72e516d,1,3,0.33333333333333331
60f56b52-ce6c-55e3-84c6-cbff2e51b680,1,2,0.5
611d3863-017b-5851-94e8-7e5a42f55e3a,1,2,0.5
6144af58-ccb9-5167-93df-e81477db1d72,2,2,1.0
6157c558-f861-567b-9963-7f5eb13532c1,1,1,1.0
61923241-cf99-4fe2-b9ec-6cf356565842,8,35,0.22857142857142856
6197de2a-845b-5a6d-a69b-00ed27169c45,1,1,1.0
61a06f4d-73b9-5b11-86be-33ab79e7be0b,2,3,0.66666666666666663
6215808c-319f-5e4e-8160-3b3889e6828c,2,1,2.0
62193184-715c-5078-a9fe-59d8341adda5,1,1,1.0
6274329b-984d-450f-b8c3-f6d494470ece,3,9,0.33333333333333331
627976de-6f4c-5588-9cd5-7cf254408a49,1,3,0.33333333333333331
629480c6-20f4-5c4b-bedf-5fa7152db76a,1,1,1.0
629f8826-db30-5fb0-b021-9ff2bc6bb31e,2,2,1.0
62d8b57e-0d63-48a0-b856-546e50130534,455,856,0.53154205607476634
6319316a-1a2e-45db-a981-800755509b20,2,1,2.0
631c210a-b92b-4218-89ae-99a9a13c6d99,140,411,0.340632603406326
63286f9c-7337-5671-acf1-f1afe41c8313,1,1,1.0
632e422a-a5c5-545a-a3a2-137347263bac,1,1,1.0
63432a66-a348-56bb-a3c4-61f97fccffae,1,1,1.0
638b0c7a-8f87-47c0-b444-8ac66d3d7054,377,1084,0.34778597785977861
638cf185-dac2-5a6b-9d71-717a42b38ae9,1,1,1.0
639c6a09-0ef8-59e2-abe0-314272a220e2,1,1,1.0
63a40951-942c-577a-9d33-723ab21f76cb,1,2,0.5
63a4aa5f-3e91-5cc3-a59f-3143b6edf201,2,2,1.0
63dbad5f-e1f7-5a14-9c68-531a8dcf827a,1,1,1.0
63f7f5c6-294b-5c3b-ac03-2e43038b5c55,1,1,1.0
63fcfda6-6955-492d-8ca5-75c4828437b2,4,25,0.16
642ad919-c6a8-4aab-9df8-5786e2cd7f57,8,26,0.30769230769230771
6447f68e-8157-5f4c-bb15-1c545087ddeb,1,1,1.0
646cb6e2-e374-435f-880c-fd9a61829214,44,83,0.53012048192771088
646f38cc-ff2b-5d01-99c6-f7614d1b7f65,1,2,0.5
64a3349f-7b92-5289-98e7-931dc05a16fd,1,4,0.25
64f0f1e6-ff92-4c73-906d-32bff6bba465,3,3,1.0
652e0506-e934-5a82-a97a-8b3875d7a8ce,1,3,0.33333333333333331
65745fc1-18b6-4f83-9e92-a8aebe1ae74f,20,49,0.40816326530612246
65984645-70f9-5158-b7f5-fc6e153fc689,1,1,1.0
65b9e828-4def-5f99-afbb-aa4b34d73851,1,1,1.0
65bc095e-8516-5672-be3a-7cd2d29ad5d0,1,1,1.0
65c4dfb5-b808-5258-91ed-8b25a0701744,1,1,1.0
65cca224-f177-565f-bc5f-094fb042a712,1,1,1.0
65d45131-ec44-5adc-9d19-70186d27067f,1,1,1.0
65ed6dd2-6453-51ab-96c0-4ea6118999be,1,2,0.5
65f96010-b7e4-5a1a-ad68-1d3dac083072,1,1,1.0
66039cfc-95e4-5465-9f74-92fe985f0c51,1,1,1.0
6609155a-3810-5c46-ab42-f8be8dca3ad0,1,2,0.5
660ac27e-b38b-5207-b1b3-613af43571d8,2,3,0.66666666666666663
6611be29-956b-56d5-9f6b-987aa9afc725,1,1,1.0
6613d200-6f39-448c-ad55-bf545c541622,51,100,0.51
661614f3-4659-5d75-8ddf-2c9e59199bf2,1,1,1.0
66259a19-9159-542b-82b3-4114ea10c3f0,1,1,1.0
665352ee-7c14-59d1-bedf-b9c96c759f2f,1,1,1.0
665e6562-9c9c-5c90-a159-ed1d4a61a61c,1,1,1.0
6668a194-bc41-42da-b1af-535d25fcb7f0,1,1,1.0
66c24208-4bfa-4959-a673-80cdc5577fda,8,29,0.27586206896551724
6718c3da-3cb4-5e88-9731-693a2bbd72b0,1,3,0.33333333333333331
6740777f-117d-5498-857b-1519b0a3d2bd,1,2,0.5
674de59e-4102-5507-8796-653e4715b85a,1,2,0.5
677b24b6-ca59-571d-a33a-ff84aa8a48d6,1,1,1.0
6787b7a2-4726-4489-8a18-0beab97920c6,22,60,0.36666666666666664
67bf0b82-8707-5351-be04-6b10c4d6827f,1,1,1.0
67f82b23-8712-49c6-a761-24700c6452dd,17,63,0.26984126984126983
681d888a-59ce-4acb-b7c5-95dab0c063d9,1500,3354,0.44722719141323791
6836f02f-95f6-4858-8c18-aaf8f5432ec4,7,17,0.41176470588235292
6877107d-8d6e-5c33-9be2-800fad30afb6,1,1,1.0
6895b257-87fe-5e05-a487-e65dc4de5066,1,1,1.0
690e1f76-7d43-5c08-a999-7dc704c2236d,1,1,1.0
692203e6-3920-5082-80a2-e50349ad5b35,2,3,0.66666666666666663
69483176-24d7-5c0f-9368-133c1a861ba6,1,1,1.0
694de351-5de0-547b-9eac-d2dab7605f2c,1,1,1.0
69684313-15d0-53ad-b36d-bd9d2a6f88c6,1,1,1.0
696bac76-6404-5175-babe-231e3119329c,1,1,1.0
69715d06-1110-5502-9beb-42a10be1575b,1,1,1.0
697c270d-d73a-57de-ac12-e8775415150b,1,3,0.33333333333333331
698c0a48-e124-507f-a74c-d62760e2bc38,1,1,1.0
69ab5ee4-f54f-5be1-bfcc-779885011a98,1,2,0.5
69c117b8-b4f3-502b-97e3-685198064a37,1,2,0.5
69cf88d3-67ac-5dfc-b14e-30037d7b4247,1,1,1.0
69d6a051-90e8-489b-9f9e-14a94b172d84,19,44,0.43181818181818182
69da79e5-ab49-579f-923f-f913537f72d7,1,1,1.0
69e8fad8-4475-50e5-b0da-6ee0829e2fb1,1,2,0.5
69f88cfa-3a80-48f4-89ac-61fdc0cc43bf,153,361,0.42382271468144045
6a0f3569-5e7e-592e-a6ab-7733f7bd8530,1,1,1.0
6a282bb3-ee78-5a5d-ad2b-7f14c43c9835,1,1,1.0
6a3e572b-8b21-554c-92a6-504dd9def103,6,11,0.54545454545454541
6a4e82bd-0465-5d98-8fce-2201eacdb6a9,2,1,2.0
6a664635-961f-4a51-9451-d5d95c3e5861,21,57,0.36842105263157893
6a87e5ff-07e9-5ec2-a012-e0dde5d9ffe4,1,1,1.0
6a948d7d-f152-56bd-afa2-280d6e25d339,1,1,1.0
6acdc20c-837d-5865-9a80-c8be0d182bbb,1,1,1.0
6ad1646f-fd61-59a1-ae90-cd6756ec2db0,1,1,1.0
6add5818-33b1-4ab1-977d-435af50e9b10,173,441,0.39229024943310659
6aea31f0-0b0b-5ab1-835a-13f943788cd5,1,1,1.0
6aebc33e-3788-42c1-be7b-c7a610ebccf5,97,249,0.38955823293172692
6af404b1-6aab-4c6d-9a25-f6cf7454f607,6,10,0.6
6b05f01f-41df-502d-8248-b4bc012c6593,1,1,1.0
6b4211ac-fdc3-532f-8c85-eb253f1ee96b,1,1,1.0
6b74dea1-4a6c-50d4-b166-debc654622f2,1,1,1.0
6b792e40-ad88-40d6-9d42-244ea4730bc9,63,219,0.28767123287671231
6b8a0f58-22cd-5c2b-9529-c23b45270171,1,1,1.0
6b95c216-5fe2-533c-951c-375482e4a935,1,2,0.5
6bb952aa-61d4-5bb7-b48e-d26f49eaffd5,1,1,1.0
6bdcbc96-e287-5034-99e6-452032e0bc53,1,2,0.5
6becdbef-a2c7-444a-9768-cb97503650b2,1,3,0.33333333333333331
6c34db84-4519-5c52-8bbb-e175d35645b2,1,1,1.0
6c81a57d-2b5d-5858-afaa-5723b7ea9bba,1,2,0.5
6c83f4e7-2f85-5238-b4c3-dcafd988f1ea,1,1,1.0
6c934e5b-b4a1-52cf-a8d8-d424576bbc85,1,1,1.0
6cc49ccc-5d2a-4725-af9d-69a77c776076,21,76,0.27631578947368424
6ccf17cb-eabc-4312-ae1e-032006c03327,3,4,0.75
6cee56f9-3c4f-5f94-a1ad-0a0647770252,1,1,1.0
6d1db987-1a8a-4ede-8a47-2ff030caf248,1,5,0.2
6d2a6332-e20b-54ac-9fbc-1a9596891daf,4,4,1.0
6d33c4f1-d950-53a0-a1af-a289598326af,1,1,1.0
6d539543-a448-497a-aec3-925f2993aab7,31,60,0.51666666666666672
6d758cbe-170e-54ac-afe8-cfee3619e1a2,1,7,0.14285714285714285
6dacffe9-779d-4e9b-94dd-a3e811b2983e,1,11,0.090909090909090912
6dde0f74-cb26-40d0-be7c-2d7f6b93d823,153,323,0.47368421052631576
6df50ce5-51ef-5cdb-a75a-77e08f54319e,1,1,1.0
6e58e24b-c1c4-5ddf-a8d4-30baed0d9bf7,4,4,1.0
6e5d05cd-2420-583d-9af3-0b4efce95b0c,1,2,0.5
6e6c1939-9d37-450e-aec1-2af09140bc33,1,11,0.090909090909090912
6e7e7633-5b4e-54c3-81b5-f1e99362eac6,1,2,0.5
6e8fc4ee-81dc-5838-b6d8-7ade889be2df,1,2,0.5
6ea590a7-8964-5746-abcb-297a4b97472c,1,1,1.0
6eb5247c-4584-5a83-a65a-8f12affe537c,1,1,1.0
6ebba40b-fa83-557e-8f12-64f636bd9bcc,1,1,1.0
6ec91846-dae0-448e-8afe-a775547c0fad,238,609,0.39080459770114945
6ecb39fc-f33f-5cb0-90c7-005075f0c383,1,1,1.0
6ecc4c50-8832-4b48-b35a-67cb17d987b4,46,114,0.40350877192982454
6efc975b-a409-5069-aff3-817a7dac94ce,1,1,1.0
6f1d560c-e0cd-59fe-9c4a-599798d4fa62,1,1,1.0
6f257f2c-9dc3-5f98-8203-7c7d7688b769,1,1,1.0
6f74b833-294b-5ba5-8a46-4d8765f15f05,1,1,1.0
6fb762e7-1fa8-5d73-9f3e-ff0674168f60,1,1,1.0
6fc9fa58-44af-4386-a951-4479f796ab69,4,18,0.22222222222222221
6fe63e28-1d7c-534a-8329-58cf02a1f7ea,1,1,1.0
70316f08-c4ac-5966-b934-b7dbbe6fd073,1,1,1.0
7041bf7c-d112-5baa-b126-8ee12265ba18,1,2,0.5
7078ba65-cf24-5afe-821d-be0b1fadeafd,2,3,0.66666666666666663
708f28d7-e07d-40ef-b136-b5c5069b5f47,3,6,0.5
70b07d11-ab07-5824-84d9-d72a1a41717e,5,4,1.25
70bd0516-92fe-5e20-b1d5-7bd543d8c407,1,1,1.0
70d095ff-24af-53ef-937f-922e70c9eb16,1,1,1.0
70d55e95-469a-532b-9f0e-01102d5c3c10,4,3,1.3333333333333333
70fbbe11-3091-532f-93bc-3d550d14ec36,1,1,1.0
70fe4b78-661d-54f2-9f10-1b01613781d8,1,3,0.33333333333333331
7109b538-5e4b-450e-8d12-6a4225678532,1,2,0.5
712cfe85-50f2-5e9e-9f9b-52e1a64675e3,2,2,1.0
712d3edb-dae3-5154-ab77-1c111046380e,1,1,1.0
71339343-0574-49a6-bc1b-22f173665edb,50,173,0.28901734104046245
714c9139-05ce-5730-bd23-1f26987185c8,1,2,0.5
71613764-8dbc-5f35-a892-0f95a915ea0f,1,1,1.0
716eac15-751c-4636-83b6-37603f3224df,9,27,0.33333333333333331
71a9c5a3-e5f8-5f9b-be4e-d94f3e629a22,1,1,1.0
71ca59c6-da8a-53f0-b901-cd0d5e3fa951,1,1,1.0
71d1f46d-1bb0-5dd8-85d5-ff8acf8cbca7,2,2,1.0
7215b250-43e6-5bd3-b3c7-21c01cabc9d3,1,1,1.0
724e70eb-f6dc-4fd0-a1bb-fb3b6a883ee1,17,42,0.40476190476190477
72607073-2a28-524d-9505-dcfc0fd3ec72,1,1,1.0
72735803-aa4d-4b0a-ae34-8093b6c5b2eb,103,274,0.37591240875912407
72a69549-bdde-4964-a500-42b33ba8f3a5,1,1,1.0
72acb731-153f-5e10-a627-974dc7b11065,1,2,0.5
73030426-f9be-46bf-b966-a49d8a0edab2,1,2,0.5
73195786-4a48-5dac-a35e-1fa7af04af0b,1,1,1.0
73257a4c-2b88-5c8b-b76f-640935299700,3,3,1.0
7335e9b7-d4ff-50c6-b5b8-87b6a2a46b6b,2,1,2.0
7336aca0-0891-5029-944d-f31a26e47a00,1,1,1.0
7372d538-57d9-5a99-93ec-8c7aebab6be5,1,1,1.0
73a74c87-aa5a-4656-87c5-0818b6971000,2,3,0.66666666666666663
73e9784b-e19b-5f6a-a6ee-9e906d3bded9,1,1,1.0
73f255fe-7232-5a2b-80a5-6a4b702770fb,1,2,0.5
7413315d-4bb0-5bf8-9940-21af0af80126,2,2,1.0
741717a2-90e9-5e87-9117-e7ff015e91a7,1,1,1.0
741b6c94-9617-5813-846f-ada3d5eb5bad,1,1,1.0
7429430b-772b-5363-89b0-68d017465c38,1,6,0.16666666666666666
7455c2d5-208b-4e77-9954-e6a62b742d18,1,3,0.33333333333333331
745d80d7-6dea-45d1-9a1f-fd2d710c828d,9,28,0.32142857142857145
746f7e55-e2ae-5e29-a598-27c6030c4786,1,1,1.0
747f1791-40f4-5c75-9b25-41df411073e1,1,1,1.0
74805186-c41a-5abb-b72d-262932aaf861,1,1,1.0
74b28f68-f5e7-5fdd-825c-89db0c338f4f,1,1,1.0
74c9d455-2242-5317-8bf7-158cb4caddaf,1,1,1.0
74d16335-a2f8-5074-b77f-34faf964908c,2,2,1.0
7512e396-6e95-5594-8533-3989eb38fefd,1,1,1.0
752eb1db-2dac-5c8d-9f01-98728ab500cd,1,1,1.0
7541fd1b-0cd0-54e1-ad3e-87302720b392,1,1,1.0
75afa537-a616-4bbf-a639-bd9a59463974,1,3,0.33333333333333331
75bb1a65-ed6d-5871-bc7e-29f680c0392b,1,1,1.0
75da2c94-4b94-59a7-a274-5855c69cf324,1,1,1.0
75e1ede1-f70b-4c6c-8198-23c22092f3af,91,308,0.29545454545454547
75fcb31c-77f9-4cf4-93ce-ea76932597e9,4,9,0.44444444444444442
7615bac1-37f8-531c-9307-ae7000934452,1,1,1.0
7624db4e-a24c-4ef5-aa57-dd8d097f476c,1,3,0.33333333333333331
7638755e-d1bb-5d25-8b28-30943bd1b773,1,1,1.0
76544a97-a021-5f54-becb-59a8a063bea9,4,5,0.8
76a15ee8-2c77-4b22-a96b-3ddbd72194da,17,45,0.37777777777777777
76bcc432-ed85-5d3e-8c77-f29f24e8c636,1,1,1.0
76fbce3f-4465-4b01-a49d-7a963b43ca5a,64,148,0.43243243243243246
77043b91-f27f-43f4-9afb-17567ce57618,4,15,0.26666666666666666
7710e386-a483-5309-898c-e0a4ce04ed45,2,3,0.66666666666666663
7722ed28-9e9b-510b-9a6e-1ac0b1aeb713,1,1,1.0
772f30fc-801e-5c61-8382-581a98755ac8,1,2,0.5
7755095a-3eea-5d1e-9b08-3cb79d35d23f,1,1,1.0
77651db2-5c53-502e-b159-88cc50de98d6,2,1,2.0
778ba088-6568-5ad8-a7a6-dd26e9a4dbfb,1,1,1.0
778fe139-b5be-5224-8b42-67b4ee351146,1,1,1.0
77affb7c-b1bc-46b0-8930-b6449d19891f,20,47,0.425531914893617
77bba27c-3fcd-4514-b283-5c09c64a4723,19,58,0.32758620689655171
77de3c0a-5a97-55ce-9398-c42d4cdcc239,1,1,1.0
77fd2853-1b51-413d-a3a1-b6130cfab45a,11,34,0.3235294117647059
7804a0d6-8bc1-5c4b-ac34-36bf5ed5884d,1,3,0.33333333333333331
780dcbd6-9875-45cb-8c3b-cb2209d9fd24,2,7,0.2857142857142857
785e41b7-cce8-568b-a075-0f84edb46310,1,2,0.5
7881adcf-35ae-5df8-ac73-effe3c1241fe,1,1,1.0
78f7421a-9239-5f33-9ff0-985dacc1d37e,2,3,0.66666666666666663
791be96f-f4f2-5271-a471-3ef074c0897a,1,2,0.5
793218f9-e28a-538b-a779-1ad57827f34f,1,1,1.0
795e2932-10e9-4ffc-86cc-c02872b15b04,6,13,0.46153846153846156
797f1c9d-3a44-493d-916d-c60163b712c5,2,2,1.0
79be7fba-0b11-4379-9df9-4f38388af5e5,140,282,0.49645390070921985
79c0d9f0-4e2b-5c36-962a-2aa4c101681b,1,1,1.0
7a3833b4-e3d6-57c1-85c4-76ca2294ba2b,1,1,1.0
7a58381e-5685-4f9a-9607-6f1b70da9e55,10,19,0.52631578947368418
7a631004-aac3-5df7-9507-bb50bc5fbfcd,1,1,1.0
7aa411d9-7690-5af3-8aeb-22d85901d691,1,1,1.0
7aad8649-5c40-5983-a8dd-fe8dc3386669,1,1,1.0
7aaf5a76-d98d-4319-a14e-bbc618248b6c,282,622,0.45337620578778137
7abd645d-801a-5e99-9555-8ee473beedc0,1,1,1.0
7ac283f4-a588-545a-b4ee-d2fecfadf90a,1,1,1.0
7ae0e115-304b-5274-8306-676b2423a4b9,2,3,0.66666666666666663
7af49875-0b02-5fb4-a7c9-8c744e0bc916,1,1,1.0
7b3ddcb1-ce1c-5753-a666-9d0d1413bc9a,2,2,1.0
7b69bf73-82b2-589c-a41e-07c236f52172,1,1,1.0
7b7b18a2-391c-53d4-8677-1a93fc4f323e,1,1,1.0
7b7d49b4-4f75-46bf-adab-aaf3a37798ee,1,1,1.0
7b9156d7-be0f-4b5f-bf03-f79cc5aa8d41,1,1,1.0
7ba36fe9-da9f-4f14-ac38-920d0346cc3b,430,1283,0.33515198752922837
7ba52b29-ab1a-512d-9787-ef7d201d07a2,1,1,1.0
7bdabf0c-d3b7-5ca1-9fbf-1600e3fd1527,2,2,1.0
7bfce601-5d96-5fef-858c-ad2ab4e26656,1,1,1.0
7c2fd5e8-dc1f-5eef-a998-611d7f8d0dd6,1,2,0.5
7c7d7c95-7ed6-5293-b43e-5cf25e447162,1,1,1.0
7c807e85-dc0a-5576-b17f-8b0cd3124da5,1,5,0.2
7c8bbf79-21c7-4b33-acaf-c8bf5a45c333,497,1058,0.46975425330812853
7c94cc70-d04f-54c0-acf7-4a600b1ccfb2,6,10,0.6
7ca4cac1-ae45-4a4f-b782-2a209f5f0138,3,12,0.25
7ce9621f-75fc-5268-aa16-a9925983666d,1,3,0.33333333333333331
7cf99126-2092-4b29-bdf9-a2f8ad5500ed,1,8,0.125
7cfb390a-568a-472a-ae9e-d800a77abe21,12,31,0.38709677419354838
7d2d148b-abff-5327-bc42-be11a8c4b170,1,1,1.0
7d301be0-b0f2-5463-be59-8f397d0e5887,1,1,1.0
7d45a91e-a318-5714-8972-51abfea1b6d6,1,1,1.0
7d5f284b-8e57-4d74-adc6-3a757aaf3494,324,815,0.39754601226993863
7d943693-e5f0-52e6-b0c0-da8050495cbf,1,2,0.5
7d997ba1-8408-4ae2-9e5f-590194009549,3,5,0.6
7da4465f-c5c3-52f3-94ef-5e9cc06b49d3,1,1,1.0
7db06b78-ebb8-53c9-917c-a4d03f15afb0,1,2,0.5
7db28342-6cc6-4264-b873-b632aa15ba94,8,38,0.21052631578947367
7dbeb441-8268-53f8-a19a-04df0d9bfd29,1,1,1.0
7dc67590-4225-4a7b-96b7-646e4d279155,1,2,0.5
7dce0523-d341-4ba8-9edb-f5d54ee78394,2,3,0.66666666666666663
7dd83575-c2fd-5805-a69e-253cb195d9f8,1,1,1.0
7df5e5b0-3d0f-5719-8f57-a48b58840876,1,1,1.0
7dff07dc-103b-4134-989f-1dd407379e00,1,3,0.33333333333333331
7e5a259e-400f-525f-b298-e0bcac8196ee,1,1,1.0
7e7baf7f-589c-5a7a-885c-667fd353be6d,1,1,1.0
7e8c12a3-d6c0-57e0-98b2-a589b2ef79c9,5,6,0.83333333333333337
7ebc18e8-5e2e-512b-89a9-075dcca203c8,4,7,0.5714285714285714
7eefd081-f637-553a-b6c1-ffe77c352e02,1,1,1.0
7ef83678-21c1-4df2-a128-14cebf1ecc23,5,13,0.38461538461538464
7f004b0e-514c-59d5-b650-b952c1272674,1,1,1.0
